name,EV_0hr_dox_rep1,EV_0hr_dox_rep2,EV_2hr_dox_rep1,EV_2hr_dox_rep2,EV_6hr_dox_rep1,EV_6hr_dox_rep2,EV_12hr_dox_rep1,EV_12hr_dox_rep2
ENSMUSG00000001632,1238.7913320508999,1404.0962459739999,1586.2547127648002,1762.6238658002999,1414.3838844595002,1164.1192611397,1334.9713117521,1166.7223622933
ENSMUSG00000063952,2557.3117924718,2500.2679071319,2579.6467266337,2672.5242171054997,2975.3928965745,2694.0761722362,3066.9601139881,2723.3519407771
ENSMUSG00000035390,723.5418399589,723.4732963642,810.9727219010001,866.524819932,843.8425714053,752.5519049383,818.848574123,766.8175251747999
ENSMUSG00000053046,4.9830705231,1.9930393838999998,13.8797287367,9.8580753121,1.9948996959999998,11.9294885855,9.9254372621,6.9983346496
ENSMUSG00000022914,3157.2734834571,2985.5729971171995,3201.2602921984003,2895.3167191585,2855.6989148149,2725.8881417977,3557.2767147357,3028.27937908
ENSMUSG00000063663,693.6434168200999,704.5394222169,781.2304460367,808.3621755907001,785.9904802215,702.8457024985,838.6994486472,832.8018232992999
ENSMUSG00000071657,224.23817354099998,194.3213399325,254.7921632378,216.87765686580002,158.5945258315,161.0480959049,206.4490950516,163.9609832186
ENSMUSG00000040859,2058.0081260539,2138.5312589498003,2074.02803694,2181.5920665638,2363.9561397524,2007.1364545184,2211.3874219953,2519.4004738467
ENSMUSG00000023175,20219.3069546644,22696.732504119303,19863.874640596998,22005.1957116299,21518.9830206831,21813.069878674098,21634.4756001938,23836.3278164492
ENSMUSG00000032589,32.8882654527,39.860787678499996,51.5532781649,38.4464937171,29.923495439899998,63.6239391229,34.7390304173,95.9771609084
ENSMUSG00000025418,0.0,0.0,0.0,0.0,2.9923495439999996,0.0,0.0,0.0
ENSMUSG00000028392,14.949211569400001,29.8955907589,13.8797287367,24.6451882802,30.9209452879,14.911860731900001,15.880699619400001,14.9964313919
ENSMUSG00000029082,4.9830705231,1.9930393838999998,0.0,1.9716150624000002,4.98724924,0.0,9.9254372621,9.997620928
ENSMUSG00000046718,407.61516879230004,417.5417509319,450.09977474699997,348.9758660477,425.91108509459997,465.2500548364,485.35388211660006,471.8877077999
ENSMUSG00000054360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9990483712000002
ENSMUSG00000040565,2671.9224145039,2832.1089645551,3465.966547391,3469.0567023217,2760.9411792552,2832.2594150188,3024.2807337611,2626.3750177759
ENSMUSG00000025103,5365.7703393096,5812.6993632125,4084.6058853693,4608.6502083984005,5008.195686792,5215.174759982,5290.258060698,5447.703643647
ENSMUSG00000038187,804.2675824337,788.2470763417,867.4830460432,946.3752299599,859.8017689732001,864.8879224522,814.8783992182001,838.8003958561
ENSMUSG00000020042,569.0666537418,543.1032321191001,526.4382827988,496.84699572889997,665.2990486139,576.5919483015,564.7573802133,660.8427433383
ENSMUSG00000040298,3.9864564185000004,0.0,7.9312735638,0.0,0.0,0.0,0.0,2.9992862783999996
ENSMUSG00000086598,4.9830705231,3.9860787677999996,3.9656367819,0.0,0.0,3.9764961951999998,0.0,7.9980967424000005
ENSMUSG00000073771,1805.8647575834,1415.0579625856,1359.2220070003,1260.8478324153,1507.1467203232,1314.2319925078,1678.3914410207,1402.6662161932002
ENSMUSG00000003344,2692.8513107011,2640.7771836985003,2137.4782254505,2314.6760832769,2844.7269664869,2741.7941265783998,2949.8399542954,3146.2513060298998
ENSMUSG00000062098,1147.1028344252,1207.7818666576,1103.438434567,909.9003513052,1279.7281549799,1317.2143646542,1417.3524410275,1284.6942892432
ENSMUSG00000002803,141.519202857,113.60324488360001,160.6082896674,154.7717823997,127.67358054360001,96.4300327332,166.7473460032,174.9583662394
ENSMUSG00000041702,4731.9237687671,4458.429101836599,4904.501290029601,4874.8182418247,4952.3384953042,4778.7543025607,5137.4063268617,4817.8535251853
ENSMUSG00000111375,250.1501402613,220.23085192349998,276.6031655384,200.11892883529998,227.41856534330003,238.589771711,285.8525931484,253.9395715703
ENSMUSG00000062202,759.4199477255,673.6473117661,638.4675218878,664.4342760343,796.9624285494,770.4461378166001,832.74418629,804.8084847010001
ENSMUSG00000082361,18.9356679879,1.9930393838999998,26.7680482779,16.7587280305,14.96174772,16.9001088295,12.903068440699998,7.9980967424000005
ENSMUSG00000021900,952.763084023,955.6623845913,933.9074621403,1003.55206677,1188.9602188122,1017.9830259667,1122.5669543432,1216.7104669331
ENSMUSG00000021660,8833.9874234101,10032.9602586702,8146.4093592426,9237.016567421,9284.263185154301,9588.326450634,8071.365581537701,9233.8026890666
ENSMUSG00000028568,2452.6673114861,2348.7969139537,2434.9009840939,2651.8222589501,2527.5379148239003,2466.4217650620003,2466.4711596312,2827.3271984279
ENSMUSG00000036478,10211.3081160041,11001.577399257,8381.3733385709,8839.7361323441,11119.570905468401,10472.1027300133,10525.9262164544,10914.4027670571
ENSMUSG00000020423,694.6400309247,883.91296677,431.2630000329,438.68435138769996,729.1358388857001,587.5273128382,612.3994790714,583.8610621930001
ENSMUSG00000022863,421.5677662571,460.39209768629996,303.3712138163,402.20947273300004,405.9620881347,445.36757386050004,373.1964410549,361.9138775923
ENSMUSG00000032056,12.9559833601,1.9930393838999998,20.819593105,9.8580753121,12.966848024,8.9471164392,23.821049429000002,6.9983346496
ENSMUSG00000031264,1.9932282093,1.9930393838999998,4.9570459774,0.0,0.0,0.0,0.0,1.9995241856000001
ENSMUSG00000052013,0.0,0.0,0.9914091955,0.0,0.0,0.0,0.0,3.9990483712000002
ENSMUSG00000000706,3.9864564185000004,0.0,3.9656367819,8.8722677809,9.97449848,1.9882480975999999,0.0,3.9990483712000002
ENSMUSG00000053216,0.0,0.0,1.982818391,1.9716150624000002,0.0,0.0,1.9850874524000002,0.0
ENSMUSG00000024340,0.0,0.0,0.0,0.0,0.0,1.9882480975999999,0.0,0.0
ENSMUSG00000061728,66.77314501,70.75289812930001,50.561868969399995,26.6168033426,69.8214893598,52.6885745862,90.32147908510001,72.9826327741
ENSMUSG00000040283,0.0,1.9930393838999998,0.0,0.0,1.9948996959999998,0.0,10.9179809883,1.9995241856000001
ENSMUSG00000025217,1007.5768597775,1033.3909205643,1053.8679747931,1039.0411378935,1144.0749756523,990.1475526005,1017.357319365,1239.7049950674
ENSMUSG00000027379,529.2020895567,1254.6182921798,755.4538069542,694.0085019705999,392.9952401107,981.2004361613001,271.9569809815,378.90983316980004
ENSMUSG00000040084,1095.2789009846,2116.6078257266,1139.1291656042,1221.415531167,901.6946625891001,1586.6219818779,497.2644068311,653.8444086888
ENSMUSG00000066979,3100.4664794933,3766.8444356152004,3319.2379864603004,3494.6876981331,3203.8089117657,3582.8230718595,2705.6741976478,3046.2750967503002
ENSMUSG00000032077,411.6016252108,555.0614684226999,440.1856827922,373.6210543279,496.73002430239995,343.9669208833,434.73415207989996,450.8927038511
ENSMUSG00000005378,1088.3026022522,1048.3387159437,1159.9487587093,1125.7922006398,905.6844619811,950.3825906486001,825.7963802065,1027.7554313946
ENSMUSG00000038722,1031.4955982885,1201.8027485058,1293.7890000988,1238.1742591975,1051.3121397886,1026.9301424059,1062.0217870444,1249.7026159954
ENSMUSG00000071317,0.0,0.996519692,5.948455172899999,3.9432301248000003,0.0,0.0,3.9701749048000003,1.9995241856000001
ENSMUSG00000098098,294.9977749695,453.41645984260003,178.453655186,217.863464397,205.47466868729998,241.5721438573,175.6802395391,233.9443297143
ENSMUSG00000023988,1053.4211085903,1046.3456765598,1154.9917127319,1275.6349453834,1023.3835440447,1020.9653981130999,832.74418629,872.7923070111999
ENSMUSG00000051223,7223.4590303336,8471.4139013663,8832.464522513399,9951.727027547,7764.1496168071,8329.7654048587,7020.2617754815,7272.269463000201
ENSMUSG00000020547,2012.1638772411,2385.6681425563,2258.4301472989,2651.8222589501,1959.9889513137,2059.8250291045997,1924.5422851207002,2076.5058667379003
ENSMUSG00000086600,0.0,0.0,0.0,0.0,1.9948996959999998,0.0,0.0,0.0
ENSMUSG00000116138,546.1445293354,500.2528853648,505.6186896938,506.705071041,534.6331185263,525.8916218129,465.50300759239997,556.8674856875
ENSMUSG00000097874,0.0,0.0,5.948455172899999,0.0,0.0,0.9941240487999999,0.0,1.9995241856000001
ENSMUSG00000085078,12.9559833601,6.9756378437,12.8883195412,13.8013054369,1.9948996959999998,14.911860731900001,1.9850874524000002,1.9995241856000001
ENSMUSG00000060380,8.9695269416,6.9756378437,8.922682759299999,7.886460249700001,24.936246199899998,9.941240488,13.895612166900001,15.996193484700001
ENSMUSG00000108181,144.5090451709,124.56496149520001,75.34709885630001,117.31109621379998,141.63787841549998,126.253754197,186.59822052740003,127.96954787790001
ENSMUSG00000107050,1.9932282093,0.0,4.9570459774,0.9858075312000001,0.0,0.0,0.0,2.9992862783999996
ENSMUSG00000110027,0.0,0.0,0.0,0.0,6.982148936000001,0.0,1.9850874524000002,0.0
ENSMUSG00000106063,0.0,0.0,5.948455172899999,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000073374,101.6546386719,68.7598587454,136.814468976,74.9213723718,90.7679361677,92.453536538,76.4258669182,101.97573346520001
ENSMUSG00000087574,313.9334429574,190.3352611647,138.7972873669,165.615665243,227.41856534330003,202.8013059543,186.59822052740003,186.9555113529
ENSMUSG00000084945,0.0,0.0,3.9656367819,0.0,1.9948996959999998,0.0,0.0,0.0
ENSMUSG00000084873,0.0,0.0,0.0,0.0,1.9948996959999998,0.0,0.0,0.0
ENSMUSG00000103160,275.0654928769,183.3596233209,148.7113793217,105.48140583930001,164.5792249195,194.8483135639,266.9942623504,235.9438538999
ENSMUSG00000105509,91.6884976256,118.5858433434,88.2354183975,86.7510627463,79.7959878397,84.5005441476,79.4034980968,73.9823948669
ENSMUSG00000102854,13.9525974648,17.9373544553,42.6305954056,19.7161506242,14.96174772,3.9764961951999998,16.8732433456,13.9966692991
ENSMUSG00000052477,75.7426719516,87.6937328926,164.5739264493,230.6789623027,88.7730364717,54.676822683800005,78.41095437060001,71.9828706813
ENSMUSG00000052848,0.0,0.0,5.948455172899999,2.9574225936,2.9923495439999996,0.0,1.9850874524000002,1.9995241856000001
ENSMUSG00000097821,1.9932282093,0.996519692,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000073627,25.9119667203,39.860787678499996,47.5876413829,53.2336066852,45.8826930079,25.847225268699997,34.7390304173,26.993576505500002
ENSMUSG00000116884,0.0,8.9686772277,0.0,0.0,0.0,0.9941240487999999,0.0,0.0
ENSMUSG00000085154,53.81716164979999,59.791181517700004,45.604822991999995,50.2761840916,44.8852431599,56.665070781400004,51.6122737629,71.9828706813
ENSMUSG00000044092,5.979684627799999,8.9686772277,3.9656367819,2.9574225936,2.9923495439999996,3.9764961951999998,3.9701749048000003,0.9997620928000001
ENSMUSG00000114605,6.9762987324,7.972157535700001,0.0,0.0,2.9923495439999996,7.9529923903999995,11.910524714500001,0.0
ENSMUSG00000097557,3.9864564185000004,30.8921104508,7.9312735638,10.8438828433,10.971948328,10.9353645368,12.903068440699998,17.9957176703
ENSMUSG00000050334,112.61739382280001,86.69721320069999,106.0807839161,76.8929874342,88.7730364717,114.3242656115,87.3438479065,57.9862013822
ENSMUSG00000110246,0.9966141045999999,0.0,3.9656367819,1.9716150624000002,1.9948996959999998,0.0,1.9850874524000002,0.0
ENSMUSG00000046133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9995241856000001
ENSMUSG00000039349,4.9830705231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000104735,1.9932282093,0.0,9.9140919548,5.9148451872,0.0,9.941240488,0.9925437262000001,9.997620928
ENSMUSG00000108812,0.0,1.9930393838999998,1.982818391,3.9432301248000003,0.0,4.970620244,1.9850874524000002,0.0
ENSMUSG00000106464,103.6478668812,159.4431507139,105.0893747207,107.4530209017,82.7883373837,87.48291629399999,137.9635779432,79.9809674237
ENSMUSG00000104339,1.9932282093,1.9930393838999998,40.6477770146,0.0,0.0,15.905984780699999,21.8359619766,1.9995241856000001
ENSMUSG00000000581,1130.1603946466,1327.364229693,1209.5192184831,1320.9820918189998,1266.7613069559,1161.1368889933,1090.8055551045,1194.7157008916001
ENSMUSG00000042460,2469.6097512647,2592.9442384843,2668.8735542267,3121.0666438052003,2596.3619543357,2366.0152361336,2065.4834942425,1894.549165849
ENSMUSG00000048970,676.7009770415,613.8561302484,600.7939724597001,673.3065438151999,714.1740911657,680.974973425,700.7358707041001,712.8303721638
ENSMUSG00000018446,2765.6041403388,3111.1344783044,3137.8101036878,3533.1341918503003,2668.1783433914998,3085.7610474617,2274.9102204727,2469.4123692068
ENSMUSG00000049630,4.9830705231,0.0,2.9742275864,0.0,0.0,11.9294885855,8.9328935359,0.0
ENSMUSG00000001076,23.918738511,12.9547559955,9.9140919548,6.9006527185,2.9923495439999996,40.7590860006,16.8732433456,13.9966692991
ENSMUSG00000017446,99.6614104627,113.60324488360001,62.4587793151,62.1058744661,77.8010881438,115.31838966030001,54.589904941499995,45.989056268599995
ENSMUSG00000023571,63.783302696099994,50.82250429,54.5275057513,84.7794476839,51.8673920958,44.7355821958,64.5153422036,45.989056268599995
ENSMUSG00000046491,0.0,1.9930393838999998,0.0,0.0,7.979598783999999,9.941240488,0.0,0.0
ENSMUSG00000058914,6.9762987324,0.0,3.9656367819,3.9432301248000003,1.9948996959999998,5.9647442928,10.9179809883,8.9978588352
ENSMUSG00000040794,0.0,0.0,0.0,0.0,1.9948996959999998,0.0,0.0,0.0
ENSMUSG00000022440,1891.5735705813001,2181.3816057041,2714.4783772186997,3014.5994304346996,2005.8716443216001,2328.2385222794,2125.0361178151,2559.3909575585
ENSMUSG00000055172,3942.6053979028,2950.6948078984997,3431.2672255493,3776.6286520587,4476.5549178097,3831.3540840584,4706.6423496866,5225.7564590462
ENSMUSG00000098470,393.6625713275,408.5730737043,381.692540259,389.3939748272,519.6713708062999,437.4145814701,556.8170304037001,594.8584452138
ENSMUSG00000038527,240.183999215,217.2412928476,159.61688047200002,194.204083648,260.33441032720003,229.6426552718,175.6802395391,311.9257729524
ENSMUSG00000038521,7730.7356095885,5138.0555317544,5333.781471671599,5622.0603504805,8278.8337383735,6222.222421412,9587.9723951862,9915.6404363536
ENSMUSG00000079343,1232.8116474230999,916.7981166047,1017.1858345603999,1005.5236818324,1346.5572947957,1044.8243752842,1773.6756387368,1772.5781905278
ENSMUSG00000024371,23.918738511,37.8677482945,16.8539563231,23.659380749,17.9540972639,44.7355821958,46.649555131899994,20.9950039487
ENSMUSG00000046219,1.9932282093,2.9895590759,15.8625471276,5.9148451872,0.0,0.0,0.0,0.0
ENSMUSG00000117171,491.33075358089997,386.6496404811,396.56367819120004,456.4288869494,586.5005106221,525.8916218129,548.876680594,410.9022201393
ENSMUSG00000087461,0.0,17.9373544553,0.0,0.0,4.98724924,0.0,0.0,0.0
ENSMUSG00000100334,0.0,3.9860787677999996,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000105202,8.9695269416,0.0,3.9656367819,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000086181,181.38376704200002,62.780740593599994,179.4450643815,213.92023427220002,106.7271337357,100.40652892840001,178.6578707178,117.97192695
ENSMUSG00000085024,25.9119667203,16.9408347633,40.6477770146,25.6309958114,46.8801428558,14.911860731900001,49.6271863105,38.9907216191
ENSMUSG00000084915,20.9288961972,18.9338741473,19.8281839096,25.6309958114,14.96174772,22.8648531223,15.880699619400001,51.9876288254
ENSMUSG00000085560,0.0,10.9617166116,1.982818391,0.0,2.9923495439999996,3.9764961951999998,0.0,0.0
ENSMUSG00000110751,0.0,0.0,0.0,0.0,1.9948996959999998,0.0,3.9701749048000003,3.9990483712000002
ENSMUSG00000063623,27.9051949295,13.9512756875,24.7852298869,19.7161506242,6.982148936000001,19.8824809759,14.888155893099999,40.9902458046
ENSMUSG00000085771,0.0,0.0,0.0,0.0,0.0,7.9529923903999995,0.0,0.0
ENSMUSG00000106205,65.7765309054,66.76681936140001,60.4759609242,24.6451882802,67.82658966380001,53.682698635,58.5600798464,91.97811253729999
ENSMUSG00000045975,235.20092869189997,332.8375771152,447.1255471606,368.69201667190003,303.224753791,276.3664855652,227.292513302,234.9440918071
ENSMUSG00000032120,245.16706973810003,289.9872303608,393.58945060480005,354.890711235,294.2477051591,298.2372146387,277.91224333869997,315.9248213236
ENSMUSG00000047248,1462.0328914872,1588.4523889869001,1281.892089753,1228.3161838853998,1584.9478084669,1490.1919491447,1585.0923307570001,1799.5717670333
ENSMUSG00000047990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9995241856000001
ENSMUSG00000045912,23.918738511,21.9234332232,23.793820691500002,16.7587280305,33.913294831900004,35.7884657566,9.9254372621,27.9933385983
ENSMUSG00000091648,6.9762987324,3.9860787677999996,3.9656367819,5.9148451872,9.97449848,0.0,0.0,0.0
ENSMUSG00000030279,2029.1063170198001,1864.4883436603,2060.1483082033,1962.7427946356,1738.5550850584,2128.4195884715,1848.1164182026,2002.523471871
ENSMUSG00000072295,0.0,0.0,0.0,0.0,0.0,0.0,3.9701749048000003,0.0
ENSMUSG00000024164,4807.6664407187,4317.91982527,2810.6450691801,3270.9093885489,6643.0159876587,7943.051149877199,8783.0194332301,9756.678263599
ENSMUSG00000006423,1817.8241268389002,1902.3560919549,1736.9489104774,1860.2188113898999,1786.4326777623,1719.8346044165,1792.5339695348,1846.5605853948
ENSMUSG00000056753,77.7359001609,122.5719221113,73.3642804654,97.59494558959999,64.8342401198,85.4946681964,75.4333231919,112.97311648600001
ENSMUSG00000097093,47.8374770221,68.7598587454,50.561868969399995,56.191029278900004,100.74243464770001,82.51229605,69.4780608347,84.97977788770001
ENSMUSG00000086655,0.0,0.0,0.0,0.0,0.0,0.9941240487999999,0.0,0.0
ENSMUSG00000024592,309.9469865389,322.8723801956,250.8265264559,272.0828786135,333.1482492309,279.3488577116,312.6512737561,350.91649457150004
ENSMUSG00000085864,0.0,0.0,0.0,0.0,0.9974498479999999,2.9823721464,0.0,0.0
ENSMUSG00000065952,40.8611782897,43.8468664463,7.9312735638,16.7587280305,36.9056443759,41.7532100494,25.806136881500002,39.9904837119
ENSMUSG00000099590,0.0,0.0,0.0,0.0,0.0,5.9647442928,1.9850874524000002,0.0
ENSMUSG00000117384,6.9762987324,8.9686772277,0.0,3.9432301248000003,7.979598783999999,0.0,16.8732433456,4.998810464
ENSMUSG00000040552,0.0,0.996519692,0.0,0.0,0.0,5.9647442928,0.0,1.9995241856000001
ENSMUSG00000101581,0.0,1.9930393838999998,0.0,5.9148451872,1.9948996959999998,0.9941240487999999,0.0,3.9990483712000002
ENSMUSG00000097564,5.979684627799999,6.9756378437,7.9312735638,8.8722677809,4.98724924,5.9647442928,3.9701749048000003,0.0
ENSMUSG00000105801,4.9830705231,0.996519692,0.0,0.0,4.98724924,0.0,0.0,0.0
ENSMUSG00000108359,0.0,0.996519692,1.982818391,0.0,0.0,5.9647442928,0.0,2.9992862783999996
ENSMUSG00000097254,4.9830705231,1.9930393838999998,6.9398643683,6.9006527185,0.0,0.0,9.9254372621,0.0
ENSMUSG00000087365,1082.3229176245,1239.6704968003,941.8387357041,732.4549956877,755.0695349336,913.6000008432001,804.9529619561,1153.7254550869
ENSMUSG00000015451,240.183999215,196.3143793165,199.2732482911,144.9137070876,183.5307720314,129.2361263434,210.41926995650002,139.9666929915
ENSMUSG00000073418,101.6546386719,52.815543674,65.4330069015,84.7794476839,119.69398175959999,63.6239391229,128.0381406811,137.9671688059
ENSMUSG00000026405,4.9830705231,6.9756378437,0.0,0.0,2.9923495439999996,0.0,0.0,0.0
ENSMUSG00000085408,43.8510206036,13.9512756875,11.896910345699999,26.6168033426,16.9566474159,24.853101219899997,33.7464866911,22.994528134299998
ENSMUSG00000036377,43.8510206036,101.6450085801,104.09796552520001,126.18336399469999,52.8648419438,67.60043531810001,72.4556920133,68.9835844029
ENSMUSG00000106706,3.9864564185000004,3.9860787677999996,2.9742275864,0.0,7.979598783999999,1.9882480975999999,12.903068440699998,5.998572556799999
ENSMUSG00000107667,29.898423138800002,3.9860787677999996,21.8110023005,6.9006527185,29.923495439899998,20.8766050247,16.8732433456,9.997620928
ENSMUSG00000049130,0.0,1.9930393838999998,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000074361,2.9898423138999997,0.0,0.0,0.0,0.0,0.0,1.9850874524000002,0.0
ENSMUSG00000022181,1.9932282093,0.0,0.0,0.0,0.0,0.0,3.9701749048000003,0.0
ENSMUSG00000103366,10.9627551509,14.9477953794,0.0,0.9858075312000001,4.98724924,3.9764961951999998,10.9179809883,5.998572556799999
ENSMUSG00000103570,0.0,0.0,0.9914091955,1.9716150624000002,2.9923495439999996,3.9764961951999998,0.0,0.0
ENSMUSG00000084910,95.6749540442,189.3387414727,106.0807839161,92.66590793360001,93.7602857117,120.2890099043,128.0381406811,137.9671688059
ENSMUSG00000102271,0.0,0.0,0.0,0.0,2.9923495439999996,0.0,0.0,0.0
ENSMUSG00000079105,0.0,0.996519692,1.982818391,10.8438828433,0.0,0.0,0.0,0.0
ENSMUSG00000114469,4.9830705231,5.9791181518,0.0,1.9716150624000002,2.9923495439999996,0.0,0.0,0.0
ENSMUSG00000112366,0.0,0.0,7.9312735638,0.0,0.0,0.0,1.9850874524000002,0.0
ENSMUSG00000079242,36.8747218712,11.9582363035,13.8797287367,11.8296903745,25.9336960479,26.8413493175,20.8434182504,20.9950039487
ENSMUSG00000107054,0.0,0.0,21.8110023005,0.0,0.0,0.0,3.9701749048000003,3.9990483712000002
ENSMUSG00000050390,1768.9900357122,1973.1089900841,1926.3080668137,1700.5179913342001,2023.8257415854998,1982.2833532985,1822.3102813210999,2073.5065804595
ENSMUSG00000087242,5.979684627799999,0.996519692,5.948455172899999,0.0,0.0,1.9882480975999999,8.9328935359,7.9980967424000005
ENSMUSG00000101867,0.0,0.0,0.0,0.0,1.9948996959999998,0.9941240487999999,0.0,0.0
ENSMUSG00000110710,13.9525974648,1.9930393838999998,9.9140919548,15.772920499300001,6.982148936000001,19.8824809759,12.903068440699998,1.9995241856000001
ENSMUSG00000105741,44.8476347082,47.8329452142,40.6477770146,58.1626443413,44.8852431599,42.7473340982,32.7539429649,55.9866771966
ENSMUSG00000084908,0.0,3.9860787677999996,0.0,0.0,0.0,0.0,1.9850874524000002,0.0
ENSMUSG00000110001,0.0,0.0,0.0,0.0,0.0,0.0,6.947806083500001,0.0
ENSMUSG00000046679,304.9639160157,484.30857029339995,421.34890807809995,489.9463430105,326.166100295,370.8082702008,420.8385399129,421.89960316
ENSMUSG00000035031,0.0,0.0,0.0,1.9716150624000002,0.0,0.0,0.0,0.0
ENSMUSG00000015083,57.8036180683,60.7877012097,67.4158252925,64.07748952850001,72.8138389038,94.4417846356,38.7092053222,86.9793020733
ENSMUSG00000097574,15.945825674000002,13.9512756875,9.9140919548,11.8296903745,9.97449848,1.9882480975999999,0.9925437262000001,18.9954797631
ENSMUSG00000097352,1095.2789009846,1244.6530952601,1097.4899793941001,1075.5160165482,1205.9168662281,1073.6539726992999,1078.89503039,1309.6883415631
ENSMUSG00000080727,32.8882654527,33.8816695267,60.4759609242,39.4323012483,38.9005440719,22.8648531223,46.649555131899994,43.989532083
ENSMUSG00000028300,452.46280350050006,445.4443023069,517.5156000395,710.7672300011,473.7886777985,491.097280105,533.9885247008,473.88723198540004
ENSMUSG00000118181,0.0,0.996519692,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000028578,448.47634708199996,588.9431379494,469.9279586566,411.08174051379996,417.9314863107,440.3969536165,421.83108363910003,416.9007926961
ENSMUSG00000036707,2206.5036276432998,2496.281828364,2514.2137197322,2881.5154137215995,2659.2012947595003,2286.48531223,2201.4619847332,2297.4532892459
ENSMUSG00000021981,661.7517654721,624.81784686,574.0259241818,595.4277488498001,637.37045287,635.2452671804,546.8915931416001,592.8589210282
ENSMUSG00000020196,3224.046628467,3009.4894697243,3498.6830508417997,3678.0478989379,3184.8573646538002,3130.4966296575,3263.4837717777,2912.3069763156
ENSMUSG00000040957,0.0,0.0,1.982818391,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000038990,930.8375737212,663.6821148465,759.4194437361,849.7660919015,898.7023130450999,729.687051816,919.0954904702,720.8284689061
ENSMUSG00000029544,0.0,0.0,0.0,0.0,0.0,0.0,3.9701749048000003,0.0
ENSMUSG00000024857,0.0,0.0,0.0,0.0,0.0,0.0,1.9850874524000002,0.0
ENSMUSG00000024842,3.9864564185000004,0.0,1.982818391,2.9574225936,1.9948996959999998,1.9882480975999999,2.9776311786000003,5.998572556799999
ENSMUSG00000009075,1.9932282093,0.0,5.948455172899999,0.0,0.0,0.0,3.9701749048000003,0.0
ENSMUSG00000024430,27.9051949295,27.902551374899996,17.845365518599998,6.9006527185,22.9413465039,12.923612634300001,15.880699619400001,22.994528134299998
ENSMUSG00000015488,2115.8117441223003,1833.5962332095,1992.7324829108,2047.5222423195,2140.5273738012,2023.0424392991001,2131.9839238985,2203.475652523
ENSMUSG00000028532,1450.0735222317,1463.8874274917002,1516.8560690813001,1646.2985771176998,1779.4505288263001,1460.3682276808,1812.384844059,2059.5099111604
ENSMUSG00000034656,1334.466286095,907.8294393771,987.4435586961,800.4757153411,1567.991161051,1117.3954308463,1479.8826957787,1720.5905617024
ENSMUSG00000004113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9995241856000001
ENSMUSG00000051331,5229.2342069757,3321.4001333083,3257.7706163407,3066.8472295888,4344.891537874099,3712.0591982029,4363.2222204181,3770.1028519347997
ENSMUSG00000015968,0.0,0.0,13.8797287367,0.0,1.9948996959999998,0.0,7.940349809700001,0.0
ENSMUSG00000031142,3.9864564185000004,0.0,0.0,0.0,0.0,3.9764961951999998,0.0,0.0
ENSMUSG00000020866,7649.0132530091005,4629.830488854001,5112.69722108,4719.0606518938,7589.5958934077,6087.021550775699,7397.4283914412,6298.501184616601
ENSMUSG00000022416,8.9695269416,37.8677482945,21.8110023005,25.6309958114,12.966848024,7.9529923903999995,6.947806083500001,22.994528134299998
ENSMUSG00000026407,0.0,1.9930393838999998,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000040118,1758.0272805613001,2206.2945980032,2143.4266806234,2461.5614054269,2239.2749087528,2459.4628967204003,2326.5224942357,2285.4561441323003
ENSMUSG00000010066,0.0,0.0,1.982818391,5.9148451872,1.9948996959999998,5.9647442928,0.0,3.9990483712000002
ENSMUSG00000021991,3.9864564185000004,0.0,0.0,0.0,0.0,3.9764961951999998,0.9925437262000001,0.0
ENSMUSG00000041460,0.0,0.0,0.0,0.0,0.0,0.0,3.9701749048000003,0.0
ENSMUSG00000020882,462.4289445467,376.6844435615,553.2063310766999,426.8546610132,276.29360789509997,445.36757386050004,451.6073954254,426.898413624
ENSMUSG00000057914,6.9762987324,0.0,0.0,3.9432301248000003,2.9923495439999996,0.0,0.0,3.9990483712000002
ENSMUSG00000003352,3565.885266354,3034.4024620233004,2709.5213312413002,3048.1168864958004,3347.4416898772997,2751.7353670664,3767.6959846921995,3722.1142714806
ENSMUSG00000017412,0.0,19.9303938392,3.9656367819,1.9716150624000002,11.969398175999999,13.9177366831,6.947806083500001,3.9990483712000002
ENSMUSG00000019146,3.9864564185000004,0.0,0.0,3.9432301248000003,1.9948996959999998,0.0,7.940349809700001,0.0
ENSMUSG00000069806,2439.7113281259,2040.8723291375,2375.4164323653,2273.2721669662,2489.6348206000002,2213.9142566679,2781.1075208396996,2412.4259299175
ENSMUSG00000053395,1.9932282093,1.9930393838999998,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034889,2676.905485027,2559.0625689576,2946.4681289606,2719.8429786035,2542.4996625439003,2376.9506006704,2552.8224638115,2392.4306880615
